DEVCLASS,COMPONENT,PARENTCL,CTEXT
BCTS,HLB0100231,ABA_MAIN_HCM,Cross-Application Time Sheet: Application Basis
BCUR,B200001478,ABA_MAIN_FIN,BAPIs for Currencies
BCUS,B200000122,ABA_MAIN,R/3 Customizing General Organization
BCV,HLB0006401,ABA_MAIN_PLM,Document Management System
BC_PDM_ALE,HLB0006810,ABA_MAIN_PLM,PDM-Specific ALE Developments
BDL,B200001818,BASIS,Service data download
BDL3,B200001818,BASIS,Service data download (as of R/3 Release 3.x)
BDL6N,B200001818,/BDL/MAIN,Service data download (releaseindependend)
BDL6N_6XX,B200001818,/BDL/MAIN,Service data download (Release 6.xx dependent part)
BDT_DC,I290007530,ABA_AP,BDT Development Cockpit
BEA_SOA,ABA0000561,ABA_TECH,Backend Adapter for enterprise services
BECU,B200000122,ABA_MAIN,General Customizing Reports
BEWU,HLB0100273,ABA_TECH,EMU Conversion: Application Basis
BF,ABA0000001,ABA_MAIN_FIN,FI Cross-application Objects
BFICORE,PAB0000031,ABA_GEN_FIN,FI: Application core
BFI_TOOLS,HLB0100210,ABA_GEN_FIN,General FI Tools for ACC
BFMB,ABA0000571,ABA_GEN_PS,Basis Objects FI-FM
BFMW,ABA0000001,ABA_GEN_FIN,Utilities for External Reporting
BFVI,HLB0006311,ABA_GEN_FIN,RE cross-application objects
BFVVI,PAB0000041,ABA_GEN_FIN,Real Estate Management Cross-Application Objects
BF_APP,B200000067,ABA_TECH,BFA: Application Objects
BF_AUTH,ABA0000251,ABA_MAIN_FIN,Special Authorization Check (Tax Reduction Law)
BF_BANK,ABA0000001,ABA_MAIN_FIN,Bank Master Data
BF_BAPI,HLB0009822,ABA_MAIN_FIN,Business Framework BAPI
BF_SEPA,ABA0000001,ABA_MAIN_FIN,Single Euro Payments Area (Mandate)
BF_SEPA_EN,ABA0000001,ABA_MAIN_FIN,Single Euro Payment Area (Mandate) - English Objects
BGL,PAB0000031,ABA_GEN_FIN,Cross-application objects FI-GL/FI-SL
BHDG,HLB0100210,ABA_GEN_FIN,Batch Heading
BI_CONT_CO_XI_PROXY,HLB0009110,RS_BCT_STRUPAK,XI-objects for BI_CONT: ONLY(!) for Datatype-Proxies
BK,HLB0006311,ABA_MAIN_FIN,CO Cross-application Objects
BKD,ABA0000111,FS_EDT_ABA,Tools for (external) data transfer
BKDG0,HLB0006311,HOME_ABA,
BKNT,HLB0006312,ABA_GEN_FIN,Application basis: Interfaces to coding block GKNT
BLDEC,ABA0000091,ABA_GEN_FIN,Application Basis - Logistics
BM,HLB0006311,ABA_GEN_ERP,MM Cross-Application Objects
BMD,HLB0006311,ABA_GEN_MAN,Application basis for MRP (originates from MD
BMESSAGE,HLB0100210,FS_MESSAGE_MAIN,Messages and Notes
BMG,HLB0006311,ABA_MAIN_PLM,Material Master: Componentization Interfaces
BMV,HLB0100226,ABA_TECH,New Mass Processing and Batch Input
BONR,ABA0000091,ABA_AP,Application Development R/3 - General Object Number
BP,PAB0000011,ABA_MAIN_HCM,Cross-Application Objects in HR
BP0A,PAB0000011,ABA_MAIN_HCM,HR Application Basis: ALE Technology
BP0A_ORGX,PAB0000011,ABA_MAIN_HCM,HR Application Basis: ALE Technology
BPCAL,PAB0000011,ABA_MAIN_HCM,Cross-Application Objects for International Payroll PY
BPIW,HLB0006310,ABA_MAIN_HCM,Cross-Application Objects in HR Incentive Wages/PDC
BPM,B200004479,DDICOBJS_STPI,DDIC and Authorization Objects for BPMon
BPM_STRUCT,B200004479,,Strukturpaket for BPM
BPPM,PAB0000011,ABA_MAIN_HCM,Cross-Application Objects in Position Management
BPTM,PAB0000011,ABA_MAIN_HCM,Cross-Application Objects in HR Time Management
BR3M,HLB0009110,ABA_MAIN,Cross-Application Component Hierarchy
BR3R,HLB0009110,ABA_MAIN,SAP Reference Structure: Cross-Application
BRF,ABA0000261,BRF_MAIN,Business Rule Framework
BRF_BASIS,ABA0000261,BRF_MIGRATION,BRF: Basic Functionality
BRF_EXAMPLES,ABA0000261,ABA_AP,Examples for Application of BRF
BRF_FDT_AL,ABA0000261,BRF_FDT_MAIN,BRF: FDT - Counterpartobjects of  BRF-Object types AL-Layer
BRF_FDT_DB,ABA0000261,BRF_FDT_MAIN,BRF: FDT - Counterpartobjects of  BRF-Object types DB-Layer
BRF_FDT_MAIN,ABA0000261,BRF_MAIN,BRF/BRFplus: Corresponding BRFplus Object Types
BRF_FDT_UI,ABA0000261,BRF_FDT_MAIN,BRF: FDT - Counterpartobjects of  BRF-Object types: UI-Layer
BRF_MAIN,ABA0000261,ABA_AP,
BRF_MIGRATION,ABA0000261,BRF_MAIN,BRF/BRFplus: Migration Infrastructure
BRF_MIGRATION_AL,ABA0000261,BRF_MIGRATION,BRF: Migration - Application Logic
BRF_MIGRATION_DB,ABA0000261,BRF_MIGRATION,BRF: Migration - Database Layer
BRF_MIGRATION_UI,ABA0000261,BRF_MIGRATION,BRF: Migration - User Interface
BRF_OBSOLETE,HLB0006310,BRF,Obsolete BRF Objects - Do Not Use
BSF,HLB0006313,ABA_MAIN_PLM,R/3 Central: Statistics Functions
BSTPI_STRUCTURE,B200001818,,Structure package for ST-PI
BSV,ABA0000091,ABA_AP,General Status Management
BSVW,ABA0000091,ABA_MAIN_FIN,Linkage status management and workflow events
BSV_GUID,ABA0000091,ABA_AP,General Status Management (GUID-ified Version)
BS_FND_PARALLEL,ABA0000192,FS_TOOLS_ABA,Parallel Processing Tools
BTAB,HLB0100210,FS_BTAB,General Table Access and Buffering
BTFW,PAB0000027,ABA_AP,Template Framework
BTFW_UI,PAB0000027,ABA_AP,Template Framework
BTRA,HLB0006311,ABA_GEN_FIN,Application Basis Travel Management
BTREASURY,ABA0000101,ABA_GEN_FIN,Cross-Application Objects for Treasury
BUCC,ABA0000002,ABA_AP,Payment Cards
BUPA,I290007530,ABA_AP,SAP Business Partner
BUPA_ADDRESS_BW,I290007530,BW_CONTENT,SAP BP: Extraction BW Partner Address
BUPA_BANK_API,I290007530,BUPA_BASE_API,SAP_BP: API Dataset Bank Details
BUPA_BANK_BW,I290007530,BW_CONTENT,SAP BP: Extraction of SAP BW Bank Data
BUPA_BANK_IPI,I290007530,BUPA_BASE,SAP Business Partner: IPI Bank Details
BUPA_BASE,I290007530,ABA_AP,Business Partner Master Data: Main Package
BUPA_BASE_API,I290007530,ABA_AP,SAP-BP: Business Partner APIs
BUPA_BIP,I290007530,ABA_AP,Business Partner: Business Information Provider
BUPA_BKU,I290007530,ABA_AP,Business Partner: Bank Details Usage
BUPA_CCARD_API,I290007530,BUPA_BASE_API,SAP-BP: API Dataset Payment Cards
BUPA_CCARD_BW,I290007530,BW_CONTENT,SAP BP: Extraction of SAP BW Payment Cards
BUPA_CCARD_IPI,I290007530,BUPA_BASE,SAP BP: IPI Payment Card Details
BUPA_CENTRAL_DATA_BW,I290007530,BW_CONTENT,SAP BP: Extraction of SAP BW Central Partner Data
BUPA_CLEARING,I290007530,ABA_AP,SAP BP Data Cleansing Tool Connection
BUPA_COMMON,I290007530,ABA_AP,General SAP Business Partner
BUPA_DIALOG,ABA0000241,ABA_AP,SAP Business Partner: New Dialog Interface
BUPA_EEW,PAB0000023,ABA_AP,SAP Business Partner: Easy Enhancement Workbench
BUPA_EXT,I290007530,BW_CONTENT,Obsolete
BUPA_EXT_46,I290007530,BW_CONTENT,Obsolete
BUPA_EXT_46C,I290007530,BW_CONTENT,Obsolete
BUPA_EXT_470,I290007530,BW_CONTENT,Obsolete
BUPA_GENERAL_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW General
BUPA_HIERARCHY,ABA0000281,ABA_AP,SAP Business Partner Group Hierarchy
BUPA_HIERARCHY_BW,I290007530,BW_CONTENT,SAP BP: Extraction BW Group Hierarchy
BUPA_HIERARCHY_INTERFACE,ABA0000281,ABA_AP,SAP BP Group Hierarchy: External Interface
BUPA_HOURS,I290007530,ABA_AP,SAP Business Partner: Appointment Rules
BUPA_HOURS_COMMON,I290007530,BUPA_COMMON,SAP BP: Reuse Components for Business Hours Data Set
BUPA_HOUR_IPI,I290007530,BUPA_BASE,SAP Businesspartner: Business Hours (IPI)
BUPA_ID_API,I290007530,BUPA_BASE_API,SAP-BP: API Dataset Identification Numbers
BUPA_ID_IPI,I290007530,BUPA_BASE,SAP Business Partner: IPI Identification Numbers
BUPA_ID_NUMBERS_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW External ID Numbers
BUPA_INDUSTRY_API,I290007530,BUPA_BASE_API,SAP-BP: API Dataset Industry Sectors
BUPA_INDUSTRY_IPI,I290007530,BUPA_BASE,SAP Business Partner: IPI Industries
BUPA_IND_SECTOR_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW Industry Assignment
BUPA_INTERFACE,I290007530,ABA_AP,Business Partner: External Interfaces
BUPA_INTERFACE_COMPLETE,I290007530,ABA_AP,Business Partner: Complete the Interface Data
BUPA_MDM,I290007531,ABA_AP,Business Partner: Master Data Management
BUPA_OBSOLET_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW
BUPA_OPI,I290007530,ABA_AP,OPI Interface for Business Partner
BUPA_RELATIONSHIPS_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW Partner Relationships
BUPA_RELS_API,I290007530,BUPA_BASE_API,SAP BP: API Data Set Shareholder
BUPA_RELS_IPI,I290007530,BUPA_BASE,SAP BP: IPI Relationship Shareholder
BUPA_RELT_ABA,I290007530,BUPA_BASE,SAP Business Partner: General Services Relationships (ABA)
BUPA_ROLES_BW,I290007530,BW_CONTENT,SAP BP: Extraction BW Partner Roles
BUPA_STATUS_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW System and User Status
BUPA_TAX,ABA0000141,ABA_GEN_GLO,SAP Business Partner: Tax Numbers
BUPA_TAXC_IPI,ABA0000312,BUPA_BASE,SAP-Geschäftspartner: IPI segment tax classification
BUPA_TAXN_API,I290007530,BUPA_BASE_API,SAP-BP: API Dataset Tax Numbers
BUPA_TAXN_IPI,I290007530,BUPA_BASE,SAP Business Partner: IPI tax numbers
BUPA_TAX_CLASSIFICATION,ABA0000141,ABA_GEN_GLO,CRM Business Partner Tax Classification
BUPA_TAX_NUMBERS_BW,I290007530,BW_CONTENT,SAP BP: Extraction of SAP BW Tax Numbers
BUPA_TDTRANS,I290007530,ABA_AP,Distribution of Time-Specific Data of Business Partner
BUPA_TEXT_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW Partner Texts
BUPA_TFW,I290007530,ABA_AP,Business Partner Templates
BUPA_UNAME_ORG_BW,I290007530,BW_CONTENT,SAP BP: Extraction SAP BW User Name/Org. Assignment
BUPH,I290007530,ABA_AP,SAP Business Partner: Application Components
BUS_TOOLS,ABA0000241,ABA_AP,Locator
BUTP,I290007531,ABA_GEN_CRM,SAPMarkets TradingPartner Plugin
BV,HLB0006311,ABA_MAIN_SD,SD Cross-application Objects
BVDEC,HLB0006311,ABA_MAIN_SD,Application Basis - Sales
BW,I290007530,ABA_GEN_CRM,Cross-application objects retail
BW-BCT-PY-XX-RECON,B750000046,RS_BCT_STRUPAK,BI Content for Payroll reconciliation
BW-BCT-PY-XX-RECON_B,B750000046,RS_BCT_STRUPAK_B,BI Content for Payroll reconciliation (Basis)
BWGD,HLB0009110,BW_CONTENT,General DataSources BW
BW_AC_ACH,ARS0000023,BW_AC_FOUNDATION,ACH nodes and similar
BW_AC_FOUNDATION,ARS0000023,RS_BW_STRUPAK,Main package for cross objects (like ACH nodes)
BW_ADMIN_COCKPIT,BR81000017,BW_COMPOSITES,BW Admin Cockpit
BW_ANALYTICAL_ENGINE,BR81000012,RS_BW_STRUPAK,Analytical Engine
BW_ANALYZER,BR81000011,BW_RSRT,BEx Analyzer Main Package
BW_APD,BR81000041,BW_WHM,Analysis Process Designer
BW_ATR,ARS0000025,BW_COMPOSITES,Repository for Automatic Tests
BW_BEX,ARS0000021,RS_BW_STRUPAK,BW Business Explorer (BEx)
BW_BEX_DEPRECATED,BR81000011,BW_DEPRECATED,Deprecated BEx Objects
BW_BEX_TO_BE_DELETED,BR81000011,BW_TO_BE_DELETED,Obsolete BEx Objects
BW_BICS,BR81000012,BW_ANALYTICAL_ENGINE,ABAP BICS Interface
BW_BICS_BASE,BR81000012,BW_BICS,ABAP BICS Basis Objects
BW_BICS_BASE_CONSTANTS,BR81000012,BW_BICS_BASE,Package for Constants in ABAP BICS
BW_BICS_BASE_EXCEPTIONS,BR81000012,BW_BICS_BASE,Package that contains exceptions in BICS
BW_BICS_BASE_OBJECTS,BR81000012,BW_BICS_BASE,Basis Objects of All BICS Entities
BW_BICS_BASE_SRV,BR81000012,BW_BICS_BASE,Basis Package for BICS Services
BW_BICS_CONSUMER,BR81000012,BW_BICS,BW BICS Consumer
BW_BICS_CONSUMER_DATA_AREA,BR81000012,BW_BICS_CONSUMER,BW BICS Consumer Data Area
BW_BICS_CONSUMER_METADATA,BR81000012,BW_BICS_CONSUMER,BW BICS Consumer Metadata
BW_BICS_CONSUMER_PLANNING,BR81000012,BW_BICS_CONSUMER,BW BICS Shell for Planning Functionaliies
BW_BICS_CONSUMER_QUERY_VIEW,BR81000012,BW_BICS_CONSUMER,BW BICS Consumer Query View
BW_BICS_CONSUMER_SELECTOR,BR81000012,BW_BICS_CONSUMER,BW BICS Consumer Selector
BW_BICS_CONSUMER_TEST,BR81000012,BW_BICS_CONSUMER,Test Package in ABAP BICS Interface
BW_BICS_EQ,BR81000012,BW_ANALYTICAL_ENGINE,Easy Query
BW_BICS_VIEW,BR81000012,BW_BICS,BW BICS Views
BW_BPS,BR81000032,BW_EXTERNAL,BPS: Main Package
BW_BWA,BR81000012,BW_WHM,Business Warehouse Accelerator
BW_CCMS,B530000007,BW_EXTERNAL,CCMS BW Integration
BW_COMPOSITES,ARS0000025,RS_BW_STRUPAK,Composite BW Applications
BW_CONTENT,HLB0009110,,Structure Package for BW Extractors
BW_CONTENT_ANALYZER,ARS0000023,BW_DEPRECATED,BW Content Analyzer - Main Package
BW_CORE,BR81000016,RS_BW_STRUPAK,BW Core
BW_CORE_META_DATA,BR81000016,BW_CORE,BW Core Metadata & Services
BW_CORE_SYS_DB,J040000001,BW_CORE,DB Porting - Core Percentage
BW_CORE_TOOLS,BR81000019,BW_COMPOSITES,Tools from BW_CORE (not part of LEAN BW)
BW_CORE_TO_BE_DELETED,BR81000016,BW_TO_BE_DELETED,
BW_CORE_WHM,ARS0000022,BW_CORE,BW WHM parts that are needed in the CORE
BW_CORE_WHM_MISC,ARS0000022,BW_CORE_WHM,BW WHM parts that are needed in the CORE
BW_CRM,AEC0000003,BW_EXTERNAL,CRM Objects in SAP_BW - Main Package
BW_CRM_FM_DYNAMIC_FUNDING,AEC0000003,BW_CRM,CRM Fund Management Dynamic Funding
BW_CRM_IN_MEMORY_PLANNING,AEC0000003,BW_CRM,CRM In-Memory Planning
BW_DATA_MART,ARS0000025,RS_BW_STRUPAK,BW Data Mart
BW_DATA_MINING,BR81000021,BW_COMPOSITES,BW Data Mining / Intelligent Services - Main Package
BW_DEPRECATED,ARS0000025,RS_BW_STRUPAK,BW Legacy Objects (should not be used any more)
BW_DEPRECATED_MISC,ARS0000025,BW_DEPRECATED,Various BW legacy objects - should not be used anymore
BW_EARLY_WATCH,ARS0000023,BW_COMPOSITES,BW Early Watch - Main Package
BW_EXTERNAL,ARS0000025,RS_BW_STRUPAK,External Applications on BW
BW_EXTERNAL_BCT,ARS0000023,BW_EXTERNAL,Content for External Applications on BW
BW_EXTERNAL_TLOGO,ARS0000025,BW_EXTERNAL,External BW TLOGO Objects
BW_FOUNDATION,BR81000016,BW_CORE,BW General Tools and ABAP Dictionary Objects
BW_INFOCUBE_OPERATIONS,BR81000012,BW_WHM,InfoCube Administration and Operations
BW_META_DATA,BR81000016,RS_BW_STRUPAK,BW Metadata
BW_PLANNING,BR81000031,BW_ANALYTICAL_ENGINE,BW Planning Engine and Services
BW_RSRT,BR81000011,BW_ANALYTICAL_ENGINE,132
BW_RSTT_REPORTING,ARS0000025,BW_COMPOSITES,Evaluation of Automatic Texts by Trace Tool
BW_SAPI,HLB0009110,,Structure Package for Service API
BW_SCM,/SCMB/AP91000002,BW_CORE,SCM Services in SAP_BW Core - Main Package
BW_SDATA,ARS0000025,BW_COMPOSITES,152
BW_SYS_DB,J040000001,BW_WHM,BW Database-Specific Coding
BW_TDATA,ARS0000025,BW_COMPOSITES,Transfer of Test and Application Data
BW_TO_BE_DELETED,ARS0000025,RS_BW_STRUPAK,
BW_WHM,ARS0000022,RS_BW_STRUPAK,BW Warehouse Management
BW_WHM_OLAP_INTEGRAGTION,ARS0000022,BW_WHM,WHM - OLAP Integration
BW_WHM_TO_BE_DELETED,ARS0000022,BW_TO_BE_DELETED,
BXDA,HLB0006314,ABA_TECH,SAPdxfer: General tools initial data transfer
BZB,ABA0000104,ABA_MAIN_SD,R/3 Central Application Development: Subseq. Screen Proc.
BZF,ABA0000102,ABA_GEN_PLM,R/3 Central Basis Development: Field Selection
B_SUSR_ABA,B200000122,ABA_TECH,Authorizations for ABA-specific objects
C2_BCSETS,B200003159,C2_SERVER_FRAMEWORK,C2 Server: Preconfiguration
C2_CORE,B200003159,C2_SERVER_FRAMEWORK,C2 Server: Core Functionality
C2_EXCEPTION,B200003159,C2_SERVER_FRAMEWORK,C2 Server: Exceptions
C2_INTERFACES,B200003159,C2_SERVER_FRAMEWORK,C2 Server: User Interfaces and Data Types
C2_SERVER,B200003159,,Central Configuration Server
C2_SERVER_FRAMEWORK,B200003159,C2_SERVER,Generic Services for Configuration Framework
C2_SERVICES,B200003159,C2_SERVER_FRAMEWORK,C2 Server: Generic User Services
CA-PLM,HLB0009110,ABA_MAIN_PLM,Application Hierarchy Nodes: PLM (Application Basis)
CAAP,ABA0000133,ABA_MAIN_PLM,APIs
CABA_COMMUNICATION_CPR,HLB0100231,CABA_PRE,Communication with Target Application CPROJECTS
CABA_COMMUNICATION_GENERAL,HLB0100231,CABA_PRE,General Objects and Function Modules
CABA_COMMUNICATION_HR,HLB0100231,CABA_PRE,Communication with Target Component HR
CABA_COMMUNICATION_LOGISTIC,HLB0100231,CABA_PRE,Communication with R/3 Logistics
CABA_PRE,HLB0100231,ABA_GEN_HCM,CATS II Communication
CACSBAS,I290007530,ABA_GEN_FIN,Commission: Cross-Application Basis Objects
CBC2,I290007530,PI-CRM-BASIS,CRM Business Partner - Data Exchange (IS OIL)
CBEHS_BAS,ABA0000351,CBEHS_MAIN,Common EH&S Objects
CBEHS_DGP,ABA0000351,CBEHS_MAIN,Dangerous Goods Master Data
CBEHS_HSM,ABA0000351,CBEHS_MAIN,Hazardous Substance Master Data
CBEHS_MAIN,ABA0000351,ABA_GEN_PLM,Main EH&S Package
CBEHS_PHR,ABA0000351,CBEHS_MAIN,Phrase Master Data
CC,ABA0000132,ABA_MAIN_PLM,Engineering Change Management
CC0C,ABA0000132,ABA_MAIN_PLM,R/3 Customizing: PPS Engineering Change Management
CCUPS,ABA0000132,ABA_MAIN_PLM,Add-On Object Service Change Number for UPS - Decoupled
CGPL_APPLICATION_OBJECTS,ABA0000062,ABA_MAIN_PLM,Project Planning - Application Objects
CGPL_EXTERNAL_INTERFACE,ABA0000062,ABA_MAIN_PLM,Project Planning - Interface for MS Project
CGPL_GENERIC_FUNCTIONS,ABA0000062,ABA_MAIN_PLM,Project Planning - General Functions
CGPL_STATUS_MANAGEMENT,ABA0000062,ABA_MAIN_PLM,Project Planning Status Management - Status and Processes
CGPL_USER_INTERFACE,ABA0000062,ABA_MAIN_PLM,Project Planning - User Interface
CHT,ABA0000142,ABA_MAIN_PLM,Trigger Amendment Notification for Central Objects
CL,HLB0006415,ABA_MAIN_PLM,R/3 Application development: PP Classification System
CL0C,HLB0006402,ABA_MAIN_PLM,R/3 Customizing: Classification
CLA1UPS,HLB0006416,ABA_MAIN_PLM,Add-On Object Service Object Classification - Decoupled
CLA2UPS,HLB0006416,ABA_MAIN_PLM,Add-On Object Service Class Hierarchy for UPS - Decoupling
CLAL,HLB0006810,ABA_MAIN_PLM,Classification system functions for ALE
CLAP,HLB0006402,ABA_MAIN_PLM,API functions classification system
CLBI,HLB0006402,ABA_MAIN_PLM,Batch Input for Classes/Classification
CLBTE,HLB0006402,ABA_MAIN_PLM,Connect Classification System to BTE
CLCL,HLB0006416,ABA_MAIN_PLM,Classification Functions
CLD,HLB0006402,ABA_MAIN_PLM,Distribution
CLD1,HLB0006416,ABA_MAIN_PLM,Distribution of Classifications
CLD2UPS,ABA0000133,ABA_MAIN_PLM,Add-On Object Service Global Dependencies for UPS - Decoup.
CLD3UPS,ABA0000133,ABA_MAIN_PLM,Add-On Object Service Var. Table Structure for UPS - Decoup.
CLD4UPS,ABA0000133,ABA_MAIN_PLM,Add-On Object Service Var.Table Content for UPS - Decoupled
CLEX_ABA,HLB0006402,ABA_MAIN_PLM,External Classification System Functions
CLGO,HLB0006855,ABA_MAIN_PLM,Generation of DDIC Objects for the Classification System
CLVDUPS,HLB0006415,ABA_MAIN_PLM,Add-On Object Service Classes for UPS - Decoupled
CLX,HLB0006810,ABA_MAIN_PLM,Classification: Cross-System Processes
CME,S6D0000006,ABA_AP,Classification Management Engine
CME_AKH,S6D0000006,ABA_AP,ACH for Classification System
CME_CHAR,S6D0000006,CME,Characteristic: Definition/Runtime
CME_CHAR_API,S6D0000006,CME,Characteristic: APIs
CME_CHAR_CUST,S6D0000006,CME,Characteristic: Customizing
CME_DSCOPE,S6D0000006,CME,Definition Scope: Definition/Runtime
CME_DSCOPE_API,S6D0000006,CME,Definition Scope: APIs
CME_DSCOPE_CUST,S6D0000006,CME,Definition Scope: Customizing
CME_DTYPE,S6D0000006,CME,CME Data Type: Definition/Runtime
CME_DTYPE_API,S6D0000006,CME,CME Data Type: APIs
CME_DTYPE_CUST,S6D0000006,CME,CME Data Type: Customizing
CME_UI_BSP,S6D0000006,ABA_AP,Characteristic: BSP User Interface
CME_UI_BSP_CHAR,S6D0000006,CME_UI_BSP,Characteristic: BSP User Interface
CNS,PBK0000011,FS_CNS,Change Notification Service
CNV_CDMC_DDICOBJS,B200004228,CNV_CDMC_MAIN,CDMC : Data Dictionary Objects
CNV_CDMC_MAIN,B200004228,BSTPI_STRUCTURE,Main package for CNV_CDMC
CNV_CDMC_REPOOBJS,B200004228,CNV_CDMC_MAIN,CDMC: Repo Objects
COM_BSP_BP,I290007530,ABA_GEN_CRM,Business Partner: People Centric UI
COM_BSP_MODEL_IL_BP,S6D0000001,COM_BSP_BP,Central Parts of BP from the BSP Development
COM_BSP_MODEL_IL_TAX_BP,ABA0000141,ABA_GEN_GLO,BSP-Development Tax-relevant parts of Business Partner
COM_BSP_TIME_RULE,S6D0000001,ABA_GEN_CRM,Date Rules
COM_CATEGORY,A4C0000261,COM_PRODUCT_BASE,Category: General Table and Programs
COM_CATEGORY_BW,A4C0000261,BW_CONTENT,Category: Extractor for Business Warehouse
COM_CLEARING,I290007530,ABA_AP,Clearing tool
COM_CLEARING2,I290007530,ABA_AP,Data Cleansing Tool: Prototype RFW Usage
COM_DIFF_BSP,A4C0000261,COM_DIFF_KEY_MAIN,PC-UI Adapter for Differentiation Key Selection
COM_DIFF_KEY,A4C0000261,COM_DIFF_KEY_MAIN,Repository for Differentiation Key
COM_DIFF_KEY_GEN,A4C0000261,COM_DIFF_KEY_MAIN,Differentiation Keys
COM_DIFF_KEY_MAIN,A4C0000261,ABA_AP,Differentiation Key: Main Package
COM_DML,S6D0000010,ABA_AP,Master Data Framework
COM_DML_API,S6D0000010,COM_DML,MDF: APIs
COM_DML_CUST,S6D0000010,COM_DML,MDF: Customizing
COM_DML_ENGINE,S6D0000010,COM_DML,MDF: Single Object Runtime
COM_DML_XI,S6D0000010,COM_DML,MDF: XI Connection
COM_GENERIC_BW,A4C0000261,BW_CONTENT,Central Master Data (Partner/Product): BW Generation
COM_HIERARCHY,A4C0000261,COM_PRODUCT_BASE,Category: Definition of Hierarchies
COM_HIERARCHY_CUST,A4C0000261,COM_PRODUCT_BASE,Product Master Customizing - Hierarchy and categories
COM_HIERARCHY_DATAEXCHANGE,A4C0000261,COM_PRODUCT_BASE,Exchange of Hierarchies and Categories
COM_HIERARCHY_TOOLS,PLC0000002,COM_PRODUCT_BASE,Testtools für Hierarchien und Kategorien
COM_HIERARCHY_UI,PLC0000002,COM_PRODUCT_BASE,Interface: Maintain Hierarchies and Categories (Locator)
COM_IL,S6D0000005,COM_PRODUCT_BASE,Object Relationship Service (Interlinkages)
COM_IL_GEN,PAB0000024,COM_PRODUCT_BASE,Generation of Relationships (Interlinkages)
COM_IL_SERVICE,PLC0000003,COM_PRODUCT_BASE,Relationships 'Interlinkages': General Services
COM_IL_UI,PLC0000003,COM_PRODUCT_BASE,Relationships 'Interlinkages': Interface
COM_LINK_PARTNER,PLC0000003,COM_PRODUCT_BASE,Link to partners realized via relationships
COM_LOC_BRAZIL,ABA0000141,ABA_GEN_GLO,Localization (Brazil)
COM_ORDER,HLB0006310,ABA_GEN_CRM,General Objects in the Sales Transaction Environment
COM_PME_BRIDGE,A4C0000261,COM_PRODUCT_BASE,Interface Jave/ABAP for Product Modelling
COM_PRCAT_ATTRIBUTE,A4C0000261,COM_PRODUCT_BASE,Extended Attribute Maintenance at Category Level
COM_PRD_LINK_HANDLER,A4C0000261,ABA_AP,Product: Generic Link-Handler
COM_PRD_LINK_HANDLER_API,A4C0000261,COM_PRD_LINK_HANDLER,Product: Generic Link-Handler - Interfaces
COM_PRD_LINK_HANDLER_KEYS,A4C0000261,COM_PRD_LINK_HANDLER,Product: Generic Link-Handler - Administration of Keys
COM_PRD_LINK_HANDLER_KEY_TYPES,A4C0000261,COM_PRD_LINK_HANDLER,Product: Generic Link-Handler - Base Key Categories
COM_PRD_LINK_HANDLER_LINKS,A4C0000261,COM_PRD_LINK_HANDLER,Product: Generic Link-Handler - Link Administration
COM_PRD_LINK_HANDLER_METADATA,A4C0000261,COM_PRD_LINK_HANDLER,Product: Generic Link-Handler - Metadata Administration
COM_PRD_LINK_HANDLER_SHARED,A4C0000261,COM_PRD_LINK_HANDLER,Product: Generic Link-Handler - Shared Objects
COM_PRD_LINK_HANDLER_TEMPLATES,A4C0000261,COM_PRD_LINK_HANDLER,Product: Generic Link Handler - Templates for Set Type Gen.
COM_PRD_LINK_HANDLER_TFW,PAB0000025,COM_PRD_LINK_HANDLER,Product: Generic Link Handler - TFW Connection
COM_PRD_MASS,A4C0000261,COM_PRODUCT_BASE,Product: Mass Maintenance
COM_PRODREL_XIPROXY,A4C0000261,COM_PRODUCT_BASE,Product Relationships XI Connection
COM_PRODREL_XIPROXY_APPL,A4C0000261,COM_PRODUCT_BASE,Product Relationships XI Connection
COM_PRODREL_XIPROXY_GEN,A4C0000261,COM_PRODUCT_BASE,Product Relationships; XI Connection; Generated Objects
COM_PRODUCT,A4C0000261,COM_PRODUCT_BASE,Product: General Tables and Programs
COM_PRODUCT_ALTER_IDENT,A4C0000261,COM_PRODUCT_BASE,Alternative Product IDs
COM_PRODUCT_API,A4C0000261,COM_PRODUCT_BASE,Product: APIs for Processing General Products
COM_PRODUCT_APPLICATION,A4C0000261,COM_PRODUCT_BASE,Product: Applications
COM_PRODUCT_ARCHIVE,S6D0000004,COM_PRODUCT_BASE,Product: Archive and Delete
COM_PRODUCT_BASE,A4C0000261,ABA_AP,Structure Package for Product Basis Functionality
COM_PRODUCT_BASIC_SETS,A4C0000261,COM_PRODUCT_BASE,General Product Set Types
COM_PRODUCT_BSP,S6D0000003,COM_PRODUCT_BASE,Product Master BSP Interface (Distribution Chain Dependent)
COM_PRODUCT_BSP_SCC,S6D0000003,COM_PRODUCT_BASE,Screen Control for Product Master
